lat,long,pixel_value,label
36.19932117263594,2.102596754010152,30,herbaceous_vegetation
36.35769415722621,1.1482265961615723,116,unknown_closed
36.373774000811956,1.1598148633267142,116,unknown_closed
36.6402143140818,0.17651895332948597,20,shrubland
36.99019794877477,0.026500300881525884,40,cropland
37.056763111328024,-0.006827196159308362,112,EBF_closed
37.056763111328024,0.4265200968999488,20,shrubland
36.95345685365428,3.271843927820121,60,bare_sparse_vegetation
36.70426419383953,2.689466129125435,30,herbaceous_vegetation
37.07958031954466,2.658204757238076,20,shrubland
37.07679554216389,2.653713180817478,20,shrubland
36.71127105305566,2.6981797873813944,30,herbaceous_vegetation
36.89910877896505,3.159464685776769,60,bare_sparse_vegetation
37.08020914024355,2.6587437464085477,20,shrubland
36.950222918631454,3.177341159930747,60,bare_sparse_vegetation
36.84853362846912,2.479260352641467,30,herbaceous_vegetation
36.84799463929865,2.48123664626653,30,herbaceous_vegetation
36.723038983277625,2.742556562416899,30,herbaceous_vegetation
37.079939645658314,2.658204757238076,20,shrubland
36.93989229286408,3.1782394752148666,60,bare_sparse_vegetation
36.848174302355474,2.479260352641467,30,herbaceous_vegetation
36.92713621582958,3.1656630612371934,60,bare_sparse_vegetation
36.41680330292128,3.161530810930244,60,bare_sparse_vegetation
36.72582376065839,2.747497296479556,30,herbaceous_vegetation
36.790232966529764,2.4764755752606966,30,herbaceous_vegetation
40.60241353774778,2.4003882706957733,20,shrubland
36.723488140919684,2.7431853831157826,30,herbaceous_vegetation
38.00098230646606,2.3284332164377997,126,unknown_open
39.656757038155156,1.1598148633267142,20,shrubland
39.523536881520236,2.9931865266862454,20,shrubland
41.00926052992551,2.8967972967002207,20,shrubland
36.6634806799405,2.36481498544464,20,shrubland
36.64237027076369,1.9658731677671608,20,shrubland
36.69016064387885,1.6264896534268056,20,shrubland
36.16958693673159,2.321516188750079,20,shrubland
36.05801617844394,1.6693392924793067,30,herbaceous_vegetation
