lat,long,pixel_value,label
36.373774000811956,1.1598148633267142,116,unknown_closed
35.523518584392825,-1.2735415782962456,30,herbaceous_vegetation
34.9235338061294,3.3669755164083783,20,shrubland
34.963508836272716,0.8390264753676331,40,cropland
36.27352201510421,0.309828941492823,40,cropland
37.056763111328024,-0.006827196159308362,112,EBF_closed
36.84017929632681,0.5931575821041201,20,shrubland
36.509599271770824,0.7859360420761694,20,shrubland
36.6402143140818,-0.02353586044393146,40,cropland
36.60679698551256,-0.02353586044393146,40,cropland
36.67354181112264,-0.1068096872818111,40,cropland
36.51382135360619,0.7786596882748013,20,shrubland
34.98596671837571,-0.2173922987569242,40,cropland
34.98884132728489,2.5070182949207602,116,unknown_closed
37.04930709446983,3.2615133020527463,60,bare_sparse_vegetation
34.81627496120553,2.9206924832578,20,shrubland
36.86596094498104,2.387003372962392,20,shrubland
36.72582376065839,2.747497296479556,30,herbaceous_vegetation
36.7784650363078,3.1959362863120213,60,bare_sparse_vegetation
38.00098230646606,2.3284332164377997,126,unknown_open
39.523536881520236,2.9931865266862454,20,shrubland
40.44934061333381,3.0176207024142965,20,shrubland
36.41626431375081,0.8119871853156355,126,unknown_open
36.873506793367646,0.5598300850632858,20,shrubland
36.43207466275131,0.7932123958775374,126,unknown_open
35.92353838041125,1.259797354449217,20,shrubland
36.457407153763484,0.8067769566677423,126,unknown_open
35.79022839224791,1.4764710009788455,20,shrubland
35.823466057760335,1.2431785216930058,20,shrubland
39.64022803692736,-0.4567933219747767,20,shrubland
36.60266473520561,1.7650997017664478,20,shrubland
36.51804343544155,0.8289653441854944,126,unknown_open
36.757354627130994,2.2218031922128123,116,unknown_closed
36.836765698247156,2.2501001236625773,116,unknown_closed
37.07320228102741,1.7600691361753784,116,unknown_closed
36.80379752731997,2.2864818926694177,112,EBF_closed
36.92381244927834,1.7748015068349385,20,shrubland
36.71100155847042,1.6234353814607991,30,herbaceous_vegetation
36.6402143140818,1.259797354449217,126,unknown_open
36.97348928449015,0.7932123958775374,20,shrubland
36.923542954693104,0.7932123958775374,20,shrubland
36.923542954693104,0.7597950673082913,20,shrubland
34.81070540644399,2.650119919681,20,shrubland
37.056763111328024,1.8098358029155999,116,unknown_closed
34.88679271100891,2.749293927047795,20,shrubland
34.87682141135518,2.7579177537753425,20,shrubland
